,_id,deduplicationId,time,devAddr,adr,dr,fCnt,fPort,confirmed,data,level,code,description,context,batt_volt,temperature,lora_freq,bandwidth,spreading_factor,code_rate,gateway_id,uplink_id,comunication_time,rssi,snr,channel,latitude,longitude,region_common_name,region_config_id,crc_status,tenant_id,tenant_name,application_id,application_name,device_profile_id,device_profile_name,device_name,devEui,device_class_enabled
266,664fef845f306600073c2866,7e6c7d51-c96c-4205-af5c-fa36c0312cfb,2024-05-24 12:14:12.213843361+00:00,00994579,False,3.0,200.0,1.0,False,AWcBHgICAXo=,,,,mPFbow==,3.78,28.6,867700000,125000,9,CR_4_5,0016c001f10578db,33188,2024-05-24T01:38:11.997923676+00:00,-87,7.2,no data,41.38924569225698,2.1131193637847905,EU868,eu868,CRC_OK,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,e7133586-476a-4b73-8e01-9f657ce373e7,e7133586-476a-4b73-8e01-9f657ce373e7,CST-Test,db646c7a-2fd5-4230-88de-41e60f31538e,CST_LR,cst-006,70b3d57ed0067226,CLASS_A
267,664ff0195f306600073c2867,7639fa81-892c-48d1-832a-6e1609fdd481,2024-05-24 12:16:41.172967476+00:00,0166b02e,False,3.0,199.0,1.0,False,AWcBCQICAWU=,,,,odJYbA==,3.57,26.5,868100000,125000,9,CR_4_5,0016c001f10578db,42286,2024-05-24T01:40:40.958748383+00:00,-73,-4.2,1,41.38924569225698,2.1131193637847905,EU868,eu868,CRC_OK,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,e7133586-476a-4b73-8e01-9f657ce373e7,e7133586-476a-4b73-8e01-9f657ce373e7,CST-Test,db646c7a-2fd5-4230-88de-41e60f31538e,CST_LR,cst-003,70b3d57ed0067223,CLASS_A
268,664ff0615f306600073c2868,c336743a-60b5-4bba-a2a0-2422a9589571,2024-05-24 12:17:53.110006025+00:00,016b6b94,False,1.0,36.0,1.0,False,AWcBIwICAXQ=,,,,phuiLg==,3.72,29.1,868300000,125000,11,CR_4_5,0016c001f10578db,34992,2024-05-24T01:41:52.891241211+00:00,-99,-14,1,41.38924569225698,2.1131193637847905,EU868,eu868,CRC_OK,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,e7133586-476a-4b73-8e01-9f657ce373e7,e7133586-476a-4b73-8e01-9f657ce373e7,CST-Test,db646c7a-2fd5-4230-88de-41e60f31538e,CST_LR,cst-007,70b3d57ed0067227,CLASS_A
269,664ff0935f306600073c2869,86b449ed-e940-4670-844f-4719b57058a3,2024-05-24 12:18:43.629774977+00:00,0092f85f,False,3.0,200.0,1.0,False,AWcBBwICAWA=,,,,qR6/4Q==,3.52,26.3,867100000,125000,9,CR_4_5,0016c001f10578db,41383,2024-05-24T01:42:43.415593681+00:00,-94,1.5,no data,41.38924569225698,2.1131193637847905,EU868,eu868,CRC_OK,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,e7133586-476a-4b73-8e01-9f657ce373e7,e7133586-476a-4b73-8e01-9f657ce373e7,CST-Test,db646c7a-2fd5-4230-88de-41e60f31538e,CST_LR,cst-004,70b3d57ed0067224,CLASS_A
270,664ff0b05f306600073c286a,b33113fa-21c0-477f-a81d-afcefa6685b5,2024-05-24 12:19:12.217981478+00:00,00994579,False,3.0,201.0,1.0,False,AWcBHQICAXo=,,,,qtMKIw==,3.78,28.5,868100000,125000,9,CR_4_5,0016c001f10578db,21820,2024-05-24T01:43:12.004178682+00:00,-90,5.8,1,41.38924569225698,2.1131193637847905,EU868,eu868,CRC_OK,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,e7133586-476a-4b73-8e01-9f657ce373e7,e7133586-476a-4b73-8e01-9f657ce373e7,CST-Test,db646c7a-2fd5-4230-88de-41e60f31538e,CST_LR,cst-006,70b3d57ed0067226,CLASS_A
271,664ff1435f306600073c286b,71d184f1-09df-40c1-a9dd-ad0e908db13e,2024-05-24 12:21:39.178796131+00:00,01eac4ef,False,3.0,201.0,1.0,False,AWcA/wICAXE=,,,,s5Ve0g==,3.69,25.5,868100000,125000,9,CR_4_5,0016c001f10578db,18997,2024-05-24T01:45:38.964498854+00:00,-95,-6,1,41.38924569225698,2.1131193637847905,EU868,eu868,CRC_OK,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,e7133586-476a-4b73-8e01-9f657ce373e7,e7133586-476a-4b73-8e01-9f657ce373e7,CST-Test,db646c7a-2fd5-4230-88de-41e60f31538e,CST_LR,cst-005,70b3d57ed0067225,CLASS_A
272,664ff1455f306600073c286c,91e8941b-98a8-49d6-90c6-d37720d7f8f2,2024-05-24 12:21:41.184844927+00:00,0166b02e,False,3.0,200.0,1.0,False,AWcBCQICAWU=,,,,s7QBNA==,3.57,26.5,867900000,125000,9,CR_4_5,0016c001f10578db,4909,2024-05-24T01:45:40.970505130+00:00,-73,10.5,no data,41.38924569225698,2.1131193637847905,EU868,eu868,CRC_OK,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,e7133586-476a-4b73-8e01-9f657ce373e7,e7133586-476a-4b73-8e01-9f657ce373e7,CST-Test,db646c7a-2fd5-4230-88de-41e60f31538e,CST_LR,cst-003,70b3d57ed0067223,CLASS_A
273,664ff18d5f306600073c286d,dfb29ab0-de52-4f46-a61b-b3d5d88f9fd5,2024-05-24 12:22:53.109418680+00:00,016b6b94,False,1.0,37.0,1.0,False,AWcBJgICAXM=,,,,t/1LNw==,3.71,29.4,867900000,125000,11,CR_4_5,0016c001f10578db,14743,2024-05-24T01:46:52.890759125+00:00,-99,-11.2,no data,41.38924569225698,2.1131193637847905,EU868,eu868,CRC_OK,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,e7133586-476a-4b73-8e01-9f657ce373e7,e7133586-476a-4b73-8e01-9f657ce373e7,CST-Test,db646c7a-2fd5-4230-88de-41e60f31538e,CST_LR,cst-007,70b3d57ed0067227,CLASS_A
274,664ff1bf5f306600073c286e,845c0fe0-d042-4568-975c-77a7d0d15118,2024-05-24 12:23:43.633405335+00:00,0092f85f,False,3.0,201.0,1.0,False,AWcBBwICAWA=,,,,uwBtQA==,3.52,26.3,867500000,125000,9,CR_4_5,0016c001f10578db,17766,2024-05-24T01:47:43.417029965+00:00,-90,2,no data,41.38924569225698,2.1131193637847905,EU868,eu868,CRC_OK,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,e7133586-476a-4b73-8e01-9f657ce373e7,e7133586-476a-4b73-8e01-9f657ce373e7,CST-Test,db646c7a-2fd5-4230-88de-41e60f31538e,CST_LR,cst-004,70b3d57ed0067224,CLASS_A
275,664ff1dc5f306600073c286f,215d90cb-ea52-48f6-8b59-5085684e5c53,2024-05-24 12:24:12.229656892+00:00,00994579,False,3.0,202.0,1.0,False,AWcBHgICAXo=,,,,vLS14Q==,3.78,28.6,868300000,125000,9,CR_4_5,0016c001f10578db,16628,2024-05-24T01:48:12.016439337+00:00,-91,5.5,1,41.38924569225698,2.1131193637847905,EU868,eu868,CRC_OK,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,e7133586-476a-4b73-8e01-9f657ce373e7,e7133586-476a-4b73-8e01-9f657ce373e7,CST-Test,db646c7a-2fd5-4230-88de-41e60f31538e,CST_LR,cst-006,70b3d57ed0067226,CLASS_A
