_id,station_id,station_type,channel,startup,battery,rssi,temp,hum,wavg,wmax,wdir,rain,uvidx,light
66426f99e1b3777b2d85d3c7,cws_010,1,0,0,1,6472.1,19.2,76,12.0,14.0,11.2,0.8,4.4,0.0
66426fa4e1b3777b2d85d3ca,cws_010,1,0,0,1,6472.1,19.2,76,12.0,14.0,11.2,0.8,4.4,0.0
66426faee1b3777b2d85d3cd,cws_010,1,0,0,1,6470.1,19.2,76,7.0,7.0,6.8,0.8,4.4,0.0
66426fb8e1b3777b2d85d3d0,cws_010,1,0,0,1,6470.1,19.2,76,7.0,7.0,6.8,0.8,4.4,0.0
66426fc2e1b3777b2d85d3d3,cws_010,1,0,0,1,6470.1,19.2,76,7.0,7.0,6.8,0.8,4.4,0.0
66426fcce1b3777b2d85d3d6,cws_010,1,0,0,1,6473.1,19.2,76,9.0,9.0,6.8,0.8,4.4,0.0
66426fd6e1b3777b2d85d3d9,cws_010,1,0,0,1,6473.1,19.2,76,9.0,9.0,6.8,0.8,4.4,0.0
66426fe0e1b3777b2d85d3dc,cws_010,1,0,0,1,6473.1,19.2,76,9.0,9.0,6.8,0.8,4.4,0.0
66426febe1b3777b2d85d3df,cws_010,1,0,0,1,6473.1,19.2,76,9.0,9.0,6.8,0.8,4.4,0.0
66426ff5e1b3777b2d85d3e1,cws_010,1,0,0,1,6473.1,19.2,76,9.0,9.0,6.8,0.8,4.4,0.0
66426fffe1b3777b2d85d3e4,cws_010,1,0,0,1,6473.1,19.2,76,9.0,9.0,6.8,0.8,4.4,0.0
66427009e1b3777b2d85d3e7,cws_010,1,0,0,1,6473.1,19.2,76,9.0,9.0,6.8,0.8,4.4,0.0
66427013e1b3777b2d85d3e9,cws_010,1,0,0,1,6473.1,19.2,76,9.0,9.0,6.8,0.8,4.4,0.0
6642701de1b3777b2d85d3ec,cws_010,1,0,0,1,6473.1,19.2,76,9.0,9.0,6.8,0.8,4.4,0.0
66427027e1b3777b2d85d3ee,cws_010,1,0,0,1,6473.1,19.2,76,9.0,9.0,6.8,0.8,4.4,0.0
66427032e1b3777b2d85d3f1,cws_010,1,0,0,1,6473.1,19.2,76,9.0,9.0,6.8,0.8,4.4,0.0
6642703ce1b3777b2d85d3f4,cws_010,1,0,0,1,6473.1,19.2,76,9.0,9.0,6.8,0.8,4.4,0.0
66427046e1b3777b2d85d3f7,cws_010,1,0,0,1,6473.1,19.2,76,9.0,9.0,6.8,0.8,4.4,0.0
66427050e1b3777b2d85d3fa,cws_010,1,0,0,1,6473.1,19.2,76,9.0,9.0,6.8,0.8,4.4,0.0
6642705ae1b3777b2d85d3fd,cws_010,1,0,0,1,6473.1,19.2,76,9.0,9.0,6.8,0.8,4.4,0.0
66427064e1b3777b2d85d400,cws_010,1,0,0,1,6473.1,19.2,76,9.0,9.0,6.8,0.8,4.4,0.0
6642706ee1b3777b2d85d402,cws_010,1,0,0,1,6473.1,19.2,76,14.0,15.0,24.8,0.8,4.4,0.0
66427079e1b3777b2d85d405,cws_010,1,0,0,1,6473.1,19.2,76,14.0,15.0,24.8,0.8,4.4,0.0
66427083e1b3777b2d85d408,cws_010,1,0,0,1,6473.1,19.2,76,14.0,15.0,24.8,0.8,4.4,0.0
6642708de1b3777b2d85d40b,cws_010,1,0,0,1,6472.6,19.2,77,10.0,10.0,15.8,0.8,4.4,0.0
66427097e1b3777b2d85d40e,cws_010,1,0,0,1,6472.6,19.2,77,10.0,10.0,15.8,0.8,4.4,0.0
664270a1e1b3777b2d85d411,cws_010,1,0,0,1,6472.6,19.2,77,10.0,10.0,15.8,0.8,4.4,0.0
664270abe1b3777b2d85d414,cws_010,1,0,0,1,6472.6,19.2,77,10.0,10.0,15.8,0.8,4.4,0.0
664270b5e1b3777b2d85d416,cws_010,1,0,0,1,6470.1,19.2,77,15.0,17.0,20.2,0.8,4.4,0.0
664270c0e1b3777b2d85d419,cws_010,1,0,0,1,6470.1,19.2,77,15.0,17.0,20.2,0.8,4.4,0.0
664270cae1b3777b2d85d41c,cws_010,1,0,0,1,6470.1,19.2,77,15.0,17.0,20.2,0.8,4.4,0.0
664270d4e1b3777b2d85d41f,cws_010,1,0,0,1,6479.6,19.1,77,9.0,9.0,20.2,0.8,4.4,0.0
664270dee1b3777b2d85d422,cws_010,1,0,0,1,6479.6,19.1,77,9.0,9.0,20.2,0.8,4.4,0.0
664270e8e1b3777b2d85d425,cws_010,1,0,0,1,6479.6,19.1,77,9.0,9.0,20.2,0.8,4.4,0.0
664270f2e1b3777b2d85d427,cws_010,1,0,0,1,6479.6,19.1,77,9.0,9.0,20.2,0.8,4.4,0.0
664270fce1b3777b2d85d429,cws_010,1,0,0,1,6475.6,19.1,77,0.0,0.0,20.2,0.8,4.4,0.0
66427107e1b3777b2d85d42c,cws_010,1,0,0,1,6475.6,19.1,77,0.0,0.0,20.2,0.8,4.4,0.0
66427111e1b3777b2d85d42f,cws_010,1,0,0,1,6475.6,19.1,77,0.0,0.0,20.2,0.8,4.4,0.0
6642711be1b3777b2d85d432,cws_010,1,0,0,1,6475.6,19.1,77,0.0,0.0,20.2,0.8,4.4,0.0
66427125e1b3777b2d85d435,cws_010,1,0,0,1,6475.6,19.1,77,0.0,0.0,20.2,0.8,4.4,0.0
6642712fe1b3777b2d85d438,cws_010,1,0,0,1,6475.6,19.1,77,0.0,0.0,20.2,0.8,4.4,0.0
66427139e1b3777b2d85d43a,cws_010,1,0,0,1,6475.6,19.1,77,0.0,0.0,20.2,0.8,4.4,0.0
66427143e1b3777b2d85d43c,cws_010,1,0,0,1,6475.6,19.1,77,0.0,0.0,20.2,0.8,4.4,0.0
6642714ee1b3777b2d85d43f,cws_010,1,0,0,1,6475.6,19.1,77,0.0,0.0,20.2,0.8,4.4,0.0
66427158e1b3777b2d85d442,cws_010,1,0,0,1,6475.6,19.1,77,0.0,0.0,20.2,0.8,4.4,0.0
66427162e1b3777b2d85d445,cws_010,1,0,0,1,6475.6,19.1,77,0.0,0.0,20.2,0.8,4.4,0.0
6642716ce1b3777b2d85d448,cws_010,1,0,0,1,6475.6,19.1,77,0.0,0.0,20.2,0.8,4.4,0.0
66427176e1b3777b2d85d44b,cws_010,1,0,0,1,6474.1,19.1,77,14.0,15.0,6.8,0.8,4.4,0.0
66427180e1b3777b2d85d44e,cws_010,1,0,0,1,6474.1,19.1,77,14.0,15.0,6.8,0.8,4.4,0.0
6642718ae1b3777b2d85d450,cws_010,1,0,0,1,6474.1,19.1,77,14.0,15.0,6.8,0.8,4.4,0.0
66427195e1b3777b2d85d453,cws_010,1,0,0,1,6470.1,19.1,76,19.0,21.0,6.8,0.8,4.4,0.0
6642719fe1b3777b2d85d456,cws_010,1,0,0,1,6470.1,19.1,76,19.0,21.0,6.8,0.8,4.4,0.0
664271a9e1b3777b2d85d459,cws_010,1,0,0,1,6470.1,19.1,76,19.0,21.0,6.8,0.8,4.4,0.0
664271b3e1b3777b2d85d45c,cws_010,1,0,0,1,6470.1,19.1,76,19.0,21.0,6.8,0.8,4.4,0.0
664271bde1b3777b2d85d45f,cws_010,1,0,0,1,6476.1,19.1,76,25.0,25.0,6.8,0.8,4.4,0.0
664271c7e1b3777b2d85d462,cws_010,1,0,0,1,6476.1,19.1,76,25.0,25.0,6.8,0.8,4.4,0.0
664271d1e1b3777b2d85d464,cws_010,1,0,0,1,6476.1,19.1,76,25.0,25.0,6.8,0.8,4.4,0.0
664271dce1b3777b2d85d467,cws_010,1,0,0,1,6476.1,19.1,76,25.0,25.0,6.8,0.8,4.4,0.0
664271e6e1b3777b2d85d46a,cws_010,1,0,0,1,6476.1,19.1,76,25.0,25.0,6.8,0.8,4.4,0.0
664271f0e1b3777b2d85d46d,cws_010,1,0,0,1,6476.1,19.1,76,25.0,25.0,6.8,0.8,4.4,0.0
664271fae1b3777b2d85d470,cws_010,1,0,0,1,6476.1,19.1,76,25.0,25.0,6.8,0.8,4.4,0.0
66427204e1b3777b2d85d473,cws_010,1,0,0,1,6476.1,19.1,76,25.0,25.0,6.8,0.8,4.4,0.0
6642720ee1b3777b2d85d476,cws_010,1,0,0,1,6476.1,19.1,76,25.0,25.0,6.8,0.8,4.4,0.0
66427218e1b3777b2d85d479,cws_010,1,0,0,1,6476.1,19.1,76,25.0,25.0,6.8,0.8,4.4,0.0
66427223e1b3777b2d85d47c,cws_010,1,0,0,1,6476.1,19.1,76,25.0,25.0,6.8,0.8,4.4,0.0
6642722de1b3777b2d85d47f,cws_010,1,0,0,1,6476.1,19.1,76,25.0,25.0,6.8,0.8,4.4,0.0
66427237e1b3777b2d85d482,cws_010,1,0,0,1,6467.1,19.1,76,6.0,6.0,6.8,0.8,4.4,0.0
66427241e1b3777b2d85d485,cws_010,1,0,0,1,6467.1,19.1,76,6.0,6.0,6.8,0.8,4.4,0.0
6642724be1b3777b2d85d488,cws_010,1,0,0,1,6467.1,19.1,76,6.0,6.0,6.8,0.8,4.4,0.0
66427255e1b3777b2d85d48b,cws_010,1,0,0,1,6467.1,19.1,76,6.0,6.0,6.8,0.8,4.4,0.0
6642725fe1b3777b2d85d48d,cws_010,1,0,0,1,6467.1,19.1,76,6.0,6.0,6.8,0.8,4.4,0.0
6642726ae1b3777b2d85d490,cws_010,1,0,0,1,6467.1,19.1,76,6.0,6.0,6.8,0.8,4.4,0.0
66427274e1b3777b2d85d493,cws_010,1,0,0,1,6467.1,19.1,76,6.0,6.0,6.8,0.8,4.4,0.0
6642727ee1b3777b2d85d496,cws_010,1,0,0,1,6467.1,19.1,76,6.0,6.0,6.8,0.8,4.4,0.0
66427288e1b3777b2d85d499,cws_010,1,0,0,1,6467.1,19.1,76,6.0,6.0,6.8,0.8,4.4,0.0
66427292e1b3777b2d85d49c,cws_010,1,0,0,1,6467.1,19.1,76,6.0,6.0,6.8,0.8,4.4,0.0
6642729ce1b3777b2d85d49f,cws_010,1,0,0,1,6476.1,19.1,77,7.0,7.0,6.8,0.8,4.4,0.0
664272a6e1b3777b2d85d4a1,cws_010,1,0,0,1,6476.1,19.1,77,7.0,7.0,6.8,0.8,4.4,0.0
664272b1e1b3777b2d85d4a4,cws_010,1,0,0,1,6476.1,19.1,77,7.0,7.0,6.8,0.8,4.4,0.0
664272bbe1b3777b2d85d4a7,cws_010,1,0,0,1,6476.1,19.1,77,7.0,7.0,6.8,0.8,4.4,0.0
664272c5e1b3777b2d85d4aa,cws_010,1,0,0,1,6472.6,19.1,77,14.0,15.0,2.2,0.8,4.4,0.0
664272cfe1b3777b2d85d4ad,cws_010,1,0,0,1,6472.6,19.1,77,14.0,15.0,2.2,0.8,4.4,0.0
664272d9e1b3777b2d85d4b0,cws_010,1,0,0,1,6472.6,19.1,77,14.0,15.0,2.2,0.8,4.4,0.0
664272e3e1b3777b2d85d4b3,cws_010,1,0,0,1,6472.6,19.1,77,14.0,15.0,2.2,0.8,4.4,0.0
664272ede1b3777b2d85d4b6,cws_010,1,0,0,1,6472.6,19.1,77,14.0,15.0,2.2,0.8,4.4,0.0
664272f8e1b3777b2d85d4b9,cws_010,1,0,0,1,6472.6,19.1,77,14.0,15.0,2.2,0.8,4.4,0.0
66427302e1b3777b2d85d4bc,cws_010,1,0,0,1,6472.6,19.1,77,14.0,15.0,2.2,0.8,4.4,0.0
6642730ce1b3777b2d85d4bf,cws_010,1,0,0,1,6473.1,19.1,77,18.0,20.0,6.8,0.8,4.4,0.0
66427316e1b3777b2d85d4c2,cws_010,1,0,0,1,6472.1,19.1,77,20.0,22.0,6.8,0.8,4.4,0.0
66427320e1b3777b2d85d4c5,cws_010,1,0,0,1,6472.1,19.1,77,20.0,22.0,6.8,0.8,4.4,0.0
6642732ae1b3777b2d85d4c8,cws_010,1,0,0,1,6472.1,19.1,77,20.0,22.0,6.8,0.8,4.4,0.0
66427334e1b3777b2d85d4ca,cws_010,1,0,0,1,6472.1,19.1,77,20.0,22.0,6.8,0.8,4.4,0.0
6642733fe1b3777b2d85d4cd,cws_010,1,0,0,1,6472.1,19.1,77,20.0,22.0,6.8,0.8,4.4,0.0
66427349e1b3777b2d85d4d0,cws_010,1,0,0,1,6472.1,19.1,77,20.0,22.0,6.8,0.8,4.4,0.0
66427353e1b3777b2d85d4d3,cws_010,1,0,0,1,6472.1,19.1,77,20.0,22.0,6.8,0.8,4.4,0.0
6642735de1b3777b2d85d4d6,cws_010,1,0,0,1,6472.1,19.1,77,20.0,22.0,6.8,0.8,4.4,0.0
66427367e1b3777b2d85d4d8,cws_010,1,0,0,1,6472.1,19.1,77,20.0,22.0,6.8,0.8,4.4,0.0
66427371e1b3777b2d85d4db,cws_010,1,0,0,1,6472.1,19.1,77,20.0,22.0,6.8,0.8,4.4,0.0
6642737be1b3777b2d85d4dd,cws_010,1,0,0,1,6472.1,19.1,77,20.0,22.0,6.8,0.8,4.4,0.0
66427386e1b3777b2d85d4df,cws_010,1,0,0,1,6472.1,19.1,77,20.0,22.0,6.8,0.8,4.4,0.0
66427390e1b3777b2d85d4e2,cws_010,1,0,0,1,6472.1,19.1,77,20.0,22.0,6.8,0.8,4.4,0.0
6642739ae1b3777b2d85d4e5,cws_010,1,0,0,1,6472.1,19.1,77,20.0,22.0,6.8,0.8,4.4,0.0
664273a4e1b3777b2d85d4e7,cws_010,1,0,0,1,6472.1,19.1,77,20.0,22.0,6.8,0.8,4.4,0.0
664273aee1b3777b2d85d4e9,cws_010,1,0,0,1,6472.1,19.1,77,20.0,22.0,6.8,0.8,4.4,0.0
664273b8e1b3777b2d85d4eb,cws_010,1,0,0,1,6472.1,19.1,77,20.0,22.0,6.8,0.8,4.4,0.0
664273c2e1b3777b2d85d4ee,cws_010,1,0,0,1,6472.1,19.1,77,20.0,22.0,6.8,0.8,4.4,0.0
664273cde1b3777b2d85d4f1,cws_010,1,0,0,1,6472.1,19.1,77,20.0,22.0,6.8,0.8,4.4,0.0
664273d7e1b3777b2d85d4f4,cws_010,1,0,0,1,6472.1,19.1,77,20.0,22.0,6.8,0.8,4.4,0.0
664273e1e1b3777b2d85d4f7,cws_010,1,0,0,1,6472.1,19.1,77,20.0,22.0,6.8,0.8,4.4,0.0
664273ebe1b3777b2d85d4fa,cws_010,1,0,0,1,6472.1,19.1,77,20.0,22.0,6.8,0.8,4.4,0.0
664273f5e1b3777b2d85d4fd,cws_010,1,0,0,1,6472.1,19.1,77,20.0,22.0,6.8,0.8,4.4,0.0
664273ffe1b3777b2d85d500,cws_010,1,0,0,1,6470.1,19.1,77,6.0,6.0,6.8,0.8,4.4,0.0
66427409e1b3777b2d85d503,cws_010,1,0,0,1,6470.1,19.1,77,6.0,6.0,6.8,0.8,4.4,0.0
66427414e1b3777b2d85d506,cws_010,1,0,0,1,6470.1,19.1,77,6.0,6.0,6.8,0.8,4.4,0.0
6642741ee1b3777b2d85d508,cws_010,1,0,0,1,6470.1,19.1,77,6.0,6.0,6.8,0.8,4.4,0.0
66427428e1b3777b2d85d50b,cws_010,1,0,0,1,6470.1,19.1,77,6.0,6.0,6.8,0.8,4.4,0.0
66427432e1b3777b2d85d50e,cws_010,1,0,0,1,6470.1,19.1,77,6.0,6.0,6.8,0.8,4.4,0.0
6642743ce1b3777b2d85d510,cws_010,1,0,0,1,6470.1,19.1,77,6.0,6.0,6.8,0.8,4.4,0.0
66427446e1b3777b2d85d513,cws_010,1,0,0,1,6470.1,19.1,77,6.0,6.0,6.8,0.8,4.4,0.0
66427450e1b3777b2d85d516,cws_010,1,0,0,1,6470.1,19.1,77,6.0,6.0,6.8,0.8,4.4,0.0
6642745be1b3777b2d85d519,cws_010,1,0,0,1,6470.1,19.1,77,6.0,6.0,6.8,0.8,4.4,0.0
66427465e1b3777b2d85d51c,cws_010,1,0,0,1,6474.6,19.1,77,6.0,6.0,9.0,0.8,4.4,0.0
66427479e1b3777b2d85d521,cws_010,1,0,0,1,6476.1,19.1,77,10.0,10.0,9.0,0.8,4.4,0.0
66427483e1b3777b2d85d524,cws_010,1,0,0,1,6476.1,19.1,77,10.0,10.0,9.0,0.8,4.4,0.0
6642748de1b3777b2d85d527,cws_010,1,0,0,1,6476.1,19.1,77,12.0,14.0,9.0,0.8,4.4,0.0
66427497e1b3777b2d85d52a,cws_010,1,0,0,1,6476.1,19.1,77,12.0,14.0,9.0,0.8,4.4,0.0
664274a1e1b3777b2d85d52d,cws_010,1,0,0,1,6476.1,19.1,77,12.0,14.0,9.0,0.8,4.4,0.0
664274ace1b3777b2d85d530,cws_010,1,0,0,1,6476.1,19.1,77,12.0,14.0,9.0,0.8,4.4,0.0
664274b6e1b3777b2d85d533,cws_010,1,0,0,1,6476.1,19.1,77,12.0,14.0,9.0,0.8,4.4,0.0
664274c0e1b3777b2d85d536,cws_010,1,0,0,1,6476.1,19.1,77,12.0,14.0,9.0,0.8,4.4,0.0
664274cae1b3777b2d85d539,cws_010,1,0,0,1,6476.1,19.1,77,12.0,14.0,9.0,0.8,4.4,0.0
664274d4e1b3777b2d85d53c,cws_010,1,0,0,1,6476.1,19.1,77,12.0,14.0,9.0,0.8,4.4,0.0
664274dee1b3777b2d85d53f,cws_010,1,0,0,1,6480.6,19.1,78,8.0,8.0,6.8,0.8,4.4,0.0
664274e8e1b3777b2d85d541,cws_010,1,0,0,1,6477.1,19.1,78,16.0,19.0,6.8,0.8,4.4,0.0
664274f3e1b3777b2d85d544,cws_010,1,0,0,1,6477.1,19.1,78,16.0,19.0,6.8,0.8,4.4,0.0
664274fde1b3777b2d85d547,cws_010,1,0,0,1,6477.1,19.1,78,16.0,19.0,6.8,0.8,4.4,0.0
66427507e1b3777b2d85d54a,cws_010,1,0,0,1,6477.1,19.1,78,16.0,19.0,6.8,0.8,4.4,0.0
66427511e1b3777b2d85d54d,cws_010,1,0,0,1,6476.1,19.1,78,10.0,10.0,6.8,0.8,4.4,0.0
6642751be1b3777b2d85d550,cws_010,1,0,0,1,6471.6,19.1,78,15.0,16.0,6.8,0.8,4.4,0.0
66427525e1b3777b2d85d553,cws_010,1,0,0,1,6471.6,19.1,78,15.0,16.0,6.8,0.8,4.4,0.0
6642752fe1b3777b2d85d556,cws_010,1,0,0,1,6471.6,19.1,78,15.0,16.0,6.8,0.8,4.4,0.0
6642753ae1b3777b2d85d559,cws_010,1,0,0,1,6471.6,19.1,78,15.0,16.0,6.8,0.8,4.4,0.0
66427544e1b3777b2d85d55c,cws_010,1,0,0,1,6477.6,19.1,78,13.0,15.0,6.8,0.8,4.4,0.0
6642754ee1b3777b2d85d55f,cws_010,1,0,0,1,6477.6,19.1,78,13.0,15.0,6.8,0.8,4.4,0.0
66427558e1b3777b2d85d562,cws_010,1,0,0,1,6477.6,19.1,78,13.0,15.0,6.8,0.8,4.4,0.0
66427562e1b3777b2d85d565,cws_010,1,0,0,1,6470.1,19.1,78,7.0,7.0,6.8,0.8,4.4,0.0
6642756ce1b3777b2d85d568,cws_010,1,0,0,1,6470.1,19.1,78,7.0,7.0,6.8,0.8,4.4,0.0
66427576e1b3777b2d85d56b,cws_010,1,0,0,1,6470.1,19.1,78,7.0,7.0,6.8,0.8,4.4,0.0
66427581e1b3777b2d85d56e,cws_010,1,0,0,1,6465.6,19.1,78,19.0,23.0,15.8,0.8,4.4,0.0
6642758be1b3777b2d85d571,cws_010,1,0,0,1,6465.6,19.1,78,19.0,23.0,15.8,0.8,4.4,0.0
66427595e1b3777b2d85d574,cws_010,1,0,0,1,6478.1,19.1,78,15.0,16.0,15.8,0.8,4.4,0.0
6642759fe1b3777b2d85d577,cws_010,1,0,0,1,6471.1,19.1,78,15.0,16.0,15.8,0.8,4.4,0.0
664275a9e1b3777b2d85d57a,cws_010,1,0,0,1,6471.6,19.1,78,17.0,20.0,15.8,0.8,4.4,0.0
664275b3e1b3777b2d85d57d,cws_010,1,0,0,1,6471.6,19.1,78,17.0,20.0,15.8,0.8,4.4,0.0
664275bde1b3777b2d85d580,cws_010,1,0,0,1,6471.6,19.1,78,17.0,20.0,15.8,0.8,4.4,0.0
664275c8e1b3777b2d85d583,cws_010,1,0,0,1,6471.6,19.1,78,17.0,20.0,15.8,0.8,4.4,0.0
664275d2e1b3777b2d85d586,cws_010,1,0,0,1,6471.6,19.1,78,17.0,20.0,15.8,0.8,4.4,0.0
664275dce1b3777b2d85d589,cws_010,1,0,0,1,6471.6,19.1,78,17.0,20.0,15.8,0.8,4.4,0.0
664275e6e1b3777b2d85d58c,cws_010,1,0,0,1,6471.6,19.1,78,17.0,20.0,15.8,0.8,4.4,0.0
664275f0e1b3777b2d85d58f,cws_010,1,0,0,1,6474.6,19.1,78,5.0,5.0,15.8,0.8,4.4,0.0
664275fae1b3777b2d85d592,cws_010,1,0,0,1,6474.6,19.1,78,5.0,5.0,15.8,0.8,4.4,0.0
66427604e1b3777b2d85d595,cws_010,1,0,0,1,6474.6,19.1,78,5.0,5.0,15.8,0.8,4.4,0.0
6642760ee1b3777b2d85d598,cws_010,1,0,0,1,6474.6,19.1,78,5.0,5.0,15.8,0.8,4.4,0.0
66427619e1b3777b2d85d59b,cws_010,1,0,0,1,6477.1,19.0,78,8.0,8.0,15.8,0.8,4.4,0.0
66427623e1b3777b2d85d59e,cws_010,1,0,0,1,6477.1,19.0,78,8.0,8.0,15.8,0.8,4.4,0.0
6642762de1b3777b2d85d5a1,cws_010,1,0,0,1,6473.1,19.0,78,11.0,11.0,15.8,0.8,4.4,0.0
66427637e1b3777b2d85d5a4,cws_010,1,0,0,1,6473.1,19.0,78,11.0,11.0,15.8,0.8,4.4,0.0
66427641e1b3777b2d85d5a7,cws_010,1,0,0,1,6474.1,19.0,78,8.0,8.0,15.8,0.8,4.4,0.0
6642764be1b3777b2d85d5a9,cws_010,1,0,0,1,6474.1,19.0,78,8.0,8.0,15.8,0.8,4.4,0.0
66427655e1b3777b2d85d5ab,cws_010,1,0,0,1,6466.1,19.0,78,0.0,0.0,15.8,0.8,4.4,0.0
66427660e1b3777b2d85d5ae,cws_010,1,0,0,1,6466.1,19.0,78,0.0,0.0,15.8,0.8,4.4,0.0
6642766ae1b3777b2d85d5b1,cws_010,1,0,0,1,6466.1,19.0,78,0.0,0.0,15.8,0.8,4.4,0.0
66427674e1b3777b2d85d5b4,cws_010,1,0,0,1,6477.6,19.0,78,5.0,5.0,15.8,0.8,4.4,0.0
6642767ee1b3777b2d85d5b7,cws_010,1,0,0,1,6477.6,19.0,78,5.0,5.0,15.8,0.8,4.4,0.0
66427688e1b3777b2d85d5ba,cws_010,1,0,0,1,6477.6,19.0,78,5.0,5.0,15.8,0.8,4.4,0.0
66427692e1b3777b2d85d5bc,cws_010,1,0,0,1,6474.1,19.0,78,7.0,7.0,15.8,0.8,4.4,0.0
6642769ce1b3777b2d85d5c0,cws_010,1,0,0,1,6475.1,19.0,78,7.0,7.0,15.8,0.8,4.4,0.0
664276a7e1b3777b2d85d5c4,cws_010,1,0,0,1,6476.1,19.0,78,16.0,19.0,13.5,0.8,4.4,0.0
664276b1e1b3777b2d85d5c8,cws_010,1,0,0,1,6471.6,19.0,78,7.0,7.0,11.2,0.8,4.4,0.0
664276bbe1b3777b2d85d5cc,cws_010,1,0,0,1,6471.6,19.0,78,7.0,7.0,11.2,0.8,4.4,0.0
664276c5e1b3777b2d85d5d0,cws_010,1,0,0,1,6471.6,19.0,78,7.0,7.0,11.2,0.8,4.4,0.0
664276cfe1b3777b2d85d5d3,cws_010,1,0,0,1,6471.6,19.0,78,7.0,7.0,11.2,0.8,4.4,0.0
664276dae1b3777b2d85d5d7,cws_010,1,0,0,1,6479.1,19.1,78,22.0,26.0,6.8,0.8,4.4,0.0
664276e4e1b3777b2d85d5db,cws_010,1,0,0,1,6479.1,19.1,78,22.0,26.0,6.8,0.8,4.4,0.0
664276eee1b3777b2d85d5df,cws_010,1,0,0,1,6477.6,19.1,78,28.0,29.0,11.2,0.8,4.4,0.0
664276f8e1b3777b2d85d5e3,cws_010,1,0,0,1,6477.6,19.1,78,28.0,29.0,11.2,0.8,4.4,0.0
66427702e1b3777b2d85d5e7,cws_010,1,0,0,1,6477.6,19.1,78,28.0,29.0,11.2,0.8,4.4,0.0
6642770ce1b3777b2d85d5ea,cws_010,1,0,0,1,6477.6,19.1,78,28.0,29.0,11.2,0.8,4.4,0.0
66427717e1b3777b2d85d5ee,cws_010,1,0,0,1,6475.1,19.1,78,0.0,0.0,11.2,0.8,4.4,0.0
66427721e1b3777b2d85d5f1,cws_010,1,0,0,1,6472.1,19.1,78,0.0,0.0,11.2,0.8,4.4,0.0
6642772be1b3777b2d85d5f5,cws_010,1,0,0,1,6472.1,19.1,78,0.0,0.0,11.2,0.8,4.4,0.0
66427735e1b3777b2d85d5f9,cws_010,1,0,0,1,6472.1,19.1,78,0.0,0.0,11.2,0.8,4.4,0.0
6642773fe1b3777b2d85d5fd,cws_010,1,0,0,1,6472.1,19.1,78,0.0,0.0,11.2,0.8,4.4,0.0
6642774ae1b3777b2d85d601,cws_010,1,0,0,1,6472.1,19.1,78,0.0,0.0,11.2,0.8,4.4,0.0
66427754e1b3777b2d85d604,cws_010,1,0,0,1,6470.6,19.1,78,19.0,20.0,6.8,0.8,4.4,0.0
6642775ee1b3777b2d85d608,cws_010,1,0,0,1,6470.6,19.1,78,19.0,20.0,6.8,0.8,4.4,0.0
66427768e1b3777b2d85d60b,cws_010,1,0,0,1,6465.6,19.1,79,25.0,25.0,6.8,0.8,4.4,0.0
66427772e1b3777b2d85d60f,cws_010,1,0,0,1,6465.6,19.1,79,25.0,25.0,6.8,0.8,4.4,0.0
6642777de1b3777b2d85d613,cws_010,1,0,0,1,6465.6,19.1,79,25.0,25.0,6.8,0.8,4.4,0.0
66427787e1b3777b2d85d617,cws_010,1,0,0,1,6465.6,19.1,79,25.0,25.0,6.8,0.8,4.4,0.0
66427791e1b3777b2d85d61b,cws_010,1,0,0,1,6465.6,19.1,79,25.0,25.0,6.8,0.8,4.4,0.0
6642779be1b3777b2d85d61f,cws_010,1,0,0,1,6465.6,19.1,79,25.0,25.0,6.8,0.8,4.4,0.0
664277a5e1b3777b2d85d623,cws_010,1,0,0,1,6465.6,19.1,79,25.0,25.0,6.8,0.8,4.4,0.0
664277bae1b3777b2d85d628,cws_010,1,0,0,1,6471.6,19.1,79,21.0,25.0,6.8,0.8,4.4,0.0
664277c4e1b3777b2d85d62c,cws_010,1,0,0,1,6471.6,19.1,79,21.0,25.0,6.8,0.8,4.4,0.0
664277cee1b3777b2d85d630,cws_010,1,0,0,1,6471.6,19.1,79,21.0,25.0,6.8,0.8,4.4,0.0
664277d8e1b3777b2d85d634,cws_010,1,0,0,1,6471.6,19.1,79,21.0,25.0,6.8,0.8,4.4,0.0
664277e2e1b3777b2d85d638,cws_010,1,0,0,1,6471.6,19.1,79,21.0,25.0,6.8,0.8,4.4,0.0
664277ede1b3777b2d85d63b,cws_010,1,0,0,1,6471.6,19.1,79,21.0,25.0,6.8,0.8,4.4,0.0
664277f7e1b3777b2d85d63f,cws_010,1,0,0,1,6471.6,19.1,79,21.0,25.0,6.8,0.8,4.4,0.0
66427801e1b3777b2d85d643,cws_010,1,0,0,1,6471.6,19.1,79,21.0,25.0,6.8,0.8,4.4,0.0
6642780be1b3777b2d85d647,cws_010,1,0,0,1,6471.6,19.1,79,21.0,25.0,6.8,0.8,4.4,0.0
66427815e1b3777b2d85d64b,cws_010,1,0,0,1,6471.6,19.1,79,21.0,25.0,6.8,0.8,4.4,0.0
6642781fe1b3777b2d85d64f,cws_010,1,0,0,1,6471.6,19.1,79,21.0,25.0,6.8,0.8,4.4,0.0
6642782ae1b3777b2d85d653,cws_010,1,0,0,1,6471.6,19.1,79,21.0,25.0,6.8,0.8,4.4,0.0
66427834e1b3777b2d85d656,cws_010,1,0,0,1,6471.6,19.1,79,21.0,25.0,6.8,0.8,4.4,0.0
